493,Arceus-Flying,sprite,Flying,none,Multitype ,none,none,120,120,120,120,120,120,#Cosmic Power#Natural Gift#Punishment#Seismic Toss#Gravity#Earth Power#Hyper Voice#Extreme Speed#Refresh#Future Sight#Recover#Hyper Beam#Perish Song#Judgment#Aerial Ace#Aura Sphere#Blizzard#Body Press#Brave Bird#Brick Break#Bulldoze#Bullet Seed#Cut#Dark Pulse#Defog#Draco Barrage#Draco Meteor#Dragon Claw#Dragon Pulse#Drain Kiss#Dual Wingbeat#Earthquake#Energy Ball#Expanding Force#Facade#Fire Blast#Flamethrower#Flash#Flash Cannon#Flip Turn#Fly#Focus Blast#Frost Breath#Giga Drain#Grass Knot#Grassy Glide#Heat Wave#Hidden Power#Ice Beam#Icy Wind#Iron Head#Iron Tail#Light Screen#Liquidation#Misty Explosion#Overheat#Poison Jab#Protect#Psychic#Psyshock#Reflect#Rest#Return#Roar#Rock Slide#Rock Smash#Rock Tomb#Shadow Ball#Shadow Claw#Sleep Talk#Sludge Bomb#Snarl#Soupercell Slam#Steel Beam#Stone Edge#Strength#Surf#Thunder#Thunder Wave#Thunderbolt#Toxic#Trick Room#Triple Axel#Waterfall#Will-O-Wisp#X-Scissor#Zen Headbutt#Calm Mind#Charge Beam#Dark Hole#Hone Claws#Iron Defense#Meteor Beam#Rain Dance#Sandstorm#Snowscape#Solar Beam#Stealth Rock#Substitute#Sunny Day#Swords Dance#Tailwind#Trailblaze#Work Up##
493,Arceus-Poison,sprite,Poison,none,Multitype ,none,none,120,120,120,120,120,120,#Cosmic Power#Natural Gift#Punishment#Seismic Toss#Gravity#Earth Power#Hyper Voice#Extreme Speed#Refresh#Future Sight#Recover#Hyper Beam#Perish Song#Judgment#Aerial Ace#Aura Sphere#Blizzard#Body Press#Brave Bird#Brick Break#Bulldoze#Bullet Seed#Cut#Dark Pulse#Defog#Draco Barrage#Draco Meteor#Dragon Claw#Dragon Pulse#Drain Kiss#Dual Wingbeat#Earthquake#Energy Ball#Expanding Force#Facade#Fire Blast#Flamethrower#Flash#Flash Cannon#Flip Turn#Fly#Focus Blast#Frost Breath#Giga Drain#Grass Knot#Grassy Glide#Heat Wave#Hidden Power#Ice Beam#Icy Wind#Iron Head#Iron Tail#Light Screen#Liquidation#Misty Explosion#Overheat#Poison Jab#Protect#Psychic#Psyshock#Reflect#Rest#Return#Roar#Rock Slide#Rock Smash#Rock Tomb#Shadow Ball#Shadow Claw#Sleep Talk#Sludge Bomb#Snarl#Soupercell Slam#Steel Beam#Stone Edge#Strength#Surf#Thunder#Thunder Wave#Thunderbolt#Toxic#Trick Room#Triple Axel#Waterfall#Will-O-Wisp#X-Scissor#Zen Headbutt#Calm Mind#Charge Beam#Dark Hole#Hone Claws#Iron Defense#Meteor Beam#Rain Dance#Sandstorm#Snowscape#Solar Beam#Stealth Rock#Substitute#Sunny Day#Swords Dance#Tailwind#Trailblaze#Work Up##
493,Arceus-Ground,sprite,Ground,none,Multitype ,none,none,120,120,120,120,120,120,#Cosmic Power#Natural Gift#Punishment#Seismic Toss#Gravity#Earth Power#Hyper Voice#Extreme Speed#Refresh#Future Sight#Recover#Hyper Beam#Perish Song#Judgment#Aerial Ace#Aura Sphere#Blizzard#Body Press#Brave Bird#Brick Break#Bulldoze#Bullet Seed#Cut#Dark Pulse#Defog#Draco Barrage#Draco Meteor#Dragon Claw#Dragon Pulse#Drain Kiss#Dual Wingbeat#Earthquake#Energy Ball#Expanding Force#Facade#Fire Blast#Flamethrower#Flash#Flash Cannon#Flip Turn#Fly#Focus Blast#Frost Breath#Giga Drain#Grass Knot#Grassy Glide#Heat Wave#Hidden Power#Ice Beam#Icy Wind#Iron Head#Iron Tail#Light Screen#Liquidation#Misty Explosion#Overheat#Poison Jab#Protect#Psychic#Psyshock#Reflect#Rest#Return#Roar#Rock Slide#Rock Smash#Rock Tomb#Shadow Ball#Shadow Claw#Sleep Talk#Sludge Bomb#Snarl#Soupercell Slam#Steel Beam#Stone Edge#Strength#Surf#Thunder#Thunder Wave#Thunderbolt#Toxic#Trick Room#Triple Axel#Waterfall#Will-O-Wisp#X-Scissor#Zen Headbutt#Calm Mind#Charge Beam#Dark Hole#Hone Claws#Iron Defense#Meteor Beam#Rain Dance#Sandstorm#Snowscape#Solar Beam#Stealth Rock#Substitute#Sunny Day#Swords Dance#Tailwind#Trailblaze#Work Up##
493,Arceus-Rock,sprite,Rock,none,Multitype ,none,none,120,120,120,120,120,120,#Cosmic Power#Natural Gift#Punishment#Seismic Toss#Gravity#Earth Power#Hyper Voice#Extreme Speed#Refresh#Future Sight#Recover#Hyper Beam#Perish Song#Judgment#Aerial Ace#Aura Sphere#Blizzard#Body Press#Brave Bird#Brick Break#Bulldoze#Bullet Seed#Cut#Dark Pulse#Defog#Draco Barrage#Draco Meteor#Dragon Claw#Dragon Pulse#Drain Kiss#Dual Wingbeat#Earthquake#Energy Ball#Expanding Force#Facade#Fire Blast#Flamethrower#Flash#Flash Cannon#Flip Turn#Fly#Focus Blast#Frost Breath#Giga Drain#Grass Knot#Grassy Glide#Heat Wave#Hidden Power#Ice Beam#Icy Wind#Iron Head#Iron Tail#Light Screen#Liquidation#Misty Explosion#Overheat#Poison Jab#Protect#Psychic#Psyshock#Reflect#Rest#Return#Roar#Rock Slide#Rock Smash#Rock Tomb#Shadow Ball#Shadow Claw#Sleep Talk#Sludge Bomb#Snarl#Soupercell Slam#Steel Beam#Stone Edge#Strength#Surf#Thunder#Thunder Wave#Thunderbolt#Toxic#Trick Room#Triple Axel#Waterfall#Will-O-Wisp#X-Scissor#Zen Headbutt#Calm Mind#Charge Beam#Dark Hole#Hone Claws#Iron Defense#Meteor Beam#Rain Dance#Sandstorm#Snowscape#Solar Beam#Stealth Rock#Substitute#Sunny Day#Swords Dance#Tailwind#Trailblaze#Work Up##
493,Arceus-Bug,sprite,Bug,none,Multitype ,none,none,120,120,120,120,120,120,#Cosmic Power#Natural Gift#Punishment#Seismic Toss#Gravity#Earth Power#Hyper Voice#Extreme Speed#Refresh#Future Sight#Recover#Hyper Beam#Perish Song#Judgment#Aerial Ace#Aura Sphere#Blizzard#Body Press#Brave Bird#Brick Break#Bulldoze#Bullet Seed#Cut#Dark Pulse#Defog#Draco Barrage#Draco Meteor#Dragon Claw#Dragon Pulse#Drain Kiss#Dual Wingbeat#Earthquake#Energy Ball#Expanding Force#Facade#Fire Blast#Flamethrower#Flash#Flash Cannon#Flip Turn#Fly#Focus Blast#Frost Breath#Giga Drain#Grass Knot#Grassy Glide#Heat Wave#Hidden Power#Ice Beam#Icy Wind#Iron Head#Iron Tail#Light Screen#Liquidation#Misty Explosion#Overheat#Poison Jab#Protect#Psychic#Psyshock#Reflect#Rest#Return#Roar#Rock Slide#Rock Smash#Rock Tomb#Shadow Ball#Shadow Claw#Sleep Talk#Sludge Bomb#Snarl#Soupercell Slam#Steel Beam#Stone Edge#Strength#Surf#Thunder#Thunder Wave#Thunderbolt#Toxic#Trick Room#Triple Axel#Waterfall#Will-O-Wisp#X-Scissor#Zen Headbutt#Calm Mind#Charge Beam#Dark Hole#Hone Claws#Iron Defense#Meteor Beam#Rain Dance#Sandstorm#Snowscape#Solar Beam#Stealth Rock#Substitute#Sunny Day#Swords Dance#Tailwind#Trailblaze#Work Up##
493,Arceus-Ghost,sprite,Ghost,none,Multitype ,none,none,120,120,120,120,120,120,#Cosmic Power#Natural Gift#Punishment#Seismic Toss#Gravity#Earth Power#Hyper Voice#Extreme Speed#Refresh#Future Sight#Recover#Hyper Beam#Perish Song#Judgment#Aerial Ace#Aura Sphere#Blizzard#Body Press#Brave Bird#Brick Break#Bulldoze#Bullet Seed#Cut#Dark Pulse#Defog#Draco Barrage#Draco Meteor#Dragon Claw#Dragon Pulse#Drain Kiss#Dual Wingbeat#Earthquake#Energy Ball#Expanding Force#Facade#Fire Blast#Flamethrower#Flash#Flash Cannon#Flip Turn#Fly#Focus Blast#Frost Breath#Giga Drain#Grass Knot#Grassy Glide#Heat Wave#Hidden Power#Ice Beam#Icy Wind#Iron Head#Iron Tail#Light Screen#Liquidation#Misty Explosion#Overheat#Poison Jab#Protect#Psychic#Psyshock#Reflect#Rest#Return#Roar#Rock Slide#Rock Smash#Rock Tomb#Shadow Ball#Shadow Claw#Sleep Talk#Sludge Bomb#Snarl#Soupercell Slam#Steel Beam#Stone Edge#Strength#Surf#Thunder#Thunder Wave#Thunderbolt#Toxic#Trick Room#Triple Axel#Waterfall#Will-O-Wisp#X-Scissor#Zen Headbutt#Calm Mind#Charge Beam#Dark Hole#Hone Claws#Iron Defense#Meteor Beam#Rain Dance#Sandstorm#Snowscape#Solar Beam#Stealth Rock#Substitute#Sunny Day#Swords Dance#Tailwind#Trailblaze#Work Up##
493,Arceus-Steel,sprite,Steel,none,Multitype ,none,none,120,120,120,120,120,120,#Cosmic Power#Natural Gift#Punishment#Seismic Toss#Gravity#Earth Power#Hyper Voice#Extreme Speed#Refresh#Future Sight#Recover#Hyper Beam#Perish Song#Judgment#Aerial Ace#Aura Sphere#Blizzard#Body Press#Brave Bird#Brick Break#Bulldoze#Bullet Seed#Cut#Dark Pulse#Defog#Draco Barrage#Draco Meteor#Dragon Claw#Dragon Pulse#Drain Kiss#Dual Wingbeat#Earthquake#Energy Ball#Expanding Force#Facade#Fire Blast#Flamethrower#Flash#Flash Cannon#Flip Turn#Fly#Focus Blast#Frost Breath#Giga Drain#Grass Knot#Grassy Glide#Heat Wave#Hidden Power#Ice Beam#Icy Wind#Iron Head#Iron Tail#Light Screen#Liquidation#Misty Explosion#Overheat#Poison Jab#Protect#Psychic#Psyshock#Reflect#Rest#Return#Roar#Rock Slide#Rock Smash#Rock Tomb#Shadow Ball#Shadow Claw#Sleep Talk#Sludge Bomb#Snarl#Soupercell Slam#Steel Beam#Stone Edge#Strength#Surf#Thunder#Thunder Wave#Thunderbolt#Toxic#Trick Room#Triple Axel#Waterfall#Will-O-Wisp#X-Scissor#Zen Headbutt#Calm Mind#Charge Beam#Dark Hole#Hone Claws#Iron Defense#Meteor Beam#Rain Dance#Sandstorm#Snowscape#Solar Beam#Stealth Rock#Substitute#Sunny Day#Swords Dance#Tailwind#Trailblaze#Work Up##
493,Arceus-Fire,sprite,Fire,none,Multitype ,none,none,120,120,120,120,120,120,#Cosmic Power#Natural Gift#Punishment#Seismic Toss#Gravity#Earth Power#Hyper Voice#Extreme Speed#Refresh#Future Sight#Recover#Hyper Beam#Perish Song#Judgment#Aerial Ace#Aura Sphere#Blizzard#Body Press#Brave Bird#Brick Break#Bulldoze#Bullet Seed#Cut#Dark Pulse#Defog#Draco Barrage#Draco Meteor#Dragon Claw#Dragon Pulse#Drain Kiss#Dual Wingbeat#Earthquake#Energy Ball#Expanding Force#Facade#Fire Blast#Flamethrower#Flash#Flash Cannon#Flip Turn#Fly#Focus Blast#Frost Breath#Giga Drain#Grass Knot#Grassy Glide#Heat Wave#Hidden Power#Ice Beam#Icy Wind#Iron Head#Iron Tail#Light Screen#Liquidation#Misty Explosion#Overheat#Poison Jab#Protect#Psychic#Psyshock#Reflect#Rest#Return#Roar#Rock Slide#Rock Smash#Rock Tomb#Shadow Ball#Shadow Claw#Sleep Talk#Sludge Bomb#Snarl#Soupercell Slam#Steel Beam#Stone Edge#Strength#Surf#Thunder#Thunder Wave#Thunderbolt#Toxic#Trick Room#Triple Axel#Waterfall#Will-O-Wisp#X-Scissor#Zen Headbutt#Calm Mind#Charge Beam#Dark Hole#Hone Claws#Iron Defense#Meteor Beam#Rain Dance#Sandstorm#Snowscape#Solar Beam#Stealth Rock#Substitute#Sunny Day#Swords Dance#Tailwind#Trailblaze#Work Up##
493,Arceus-Water,sprite,Water,none,Multitype ,none,none,120,120,120,120,120,120,#Cosmic Power#Natural Gift#Punishment#Seismic Toss#Gravity#Earth Power#Hyper Voice#Extreme Speed#Refresh#Future Sight#Recover#Hyper Beam#Perish Song#Judgment#Aerial Ace#Aura Sphere#Blizzard#Body Press#Brave Bird#Brick Break#Bulldoze#Bullet Seed#Cut#Dark Pulse#Defog#Draco Barrage#Draco Meteor#Dragon Claw#Dragon Pulse#Drain Kiss#Dual Wingbeat#Earthquake#Energy Ball#Expanding Force#Facade#Fire Blast#Flamethrower#Flash#Flash Cannon#Flip Turn#Fly#Focus Blast#Frost Breath#Giga Drain#Grass Knot#Grassy Glide#Heat Wave#Hidden Power#Ice Beam#Icy Wind#Iron Head#Iron Tail#Light Screen#Liquidation#Misty Explosion#Overheat#Poison Jab#Protect#Psychic#Psyshock#Reflect#Rest#Return#Roar#Rock Slide#Rock Smash#Rock Tomb#Shadow Ball#Shadow Claw#Sleep Talk#Sludge Bomb#Snarl#Soupercell Slam#Steel Beam#Stone Edge#Strength#Surf#Thunder#Thunder Wave#Thunderbolt#Toxic#Trick Room#Triple Axel#Waterfall#Will-O-Wisp#X-Scissor#Zen Headbutt#Calm Mind#Charge Beam#Dark Hole#Hone Claws#Iron Defense#Meteor Beam#Rain Dance#Sandstorm#Snowscape#Solar Beam#Stealth Rock#Substitute#Sunny Day#Swords Dance#Tailwind#Trailblaze#Work Up##
493,Arceus-Grass,sprite,Grass,none,Multitype ,none,none,120,120,120,120,120,120,#Cosmic Power#Natural Gift#Punishment#Seismic Toss#Gravity#Earth Power#Hyper Voice#Extreme Speed#Refresh#Future Sight#Recover#Hyper Beam#Perish Song#Judgment#Aerial Ace#Aura Sphere#Blizzard#Body Press#Brave Bird#Brick Break#Bulldoze#Bullet Seed#Cut#Dark Pulse#Defog#Draco Barrage#Draco Meteor#Dragon Claw#Dragon Pulse#Drain Kiss#Dual Wingbeat#Earthquake#Energy Ball#Expanding Force#Facade#Fire Blast#Flamethrower#Flash#Flash Cannon#Flip Turn#Fly#Focus Blast#Frost Breath#Giga Drain#Grass Knot#Grassy Glide#Heat Wave#Hidden Power#Ice Beam#Icy Wind#Iron Head#Iron Tail#Light Screen#Liquidation#Misty Explosion#Overheat#Poison Jab#Protect#Psychic#Psyshock#Reflect#Rest#Return#Roar#Rock Slide#Rock Smash#Rock Tomb#Shadow Ball#Shadow Claw#Sleep Talk#Sludge Bomb#Snarl#Soupercell Slam#Steel Beam#Stone Edge#Strength#Surf#Thunder#Thunder Wave#Thunderbolt#Toxic#Trick Room#Triple Axel#Waterfall#Will-O-Wisp#X-Scissor#Zen Headbutt#Calm Mind#Charge Beam#Dark Hole#Hone Claws#Iron Defense#Meteor Beam#Rain Dance#Sandstorm#Snowscape#Solar Beam#Stealth Rock#Substitute#Sunny Day#Swords Dance#Tailwind#Trailblaze#Work Up##
493,Arceus-Electric,sprite,Electric,none,Multitype ,none,none,120,120,120,120,120,120,#Cosmic Power#Natural Gift#Punishment#Seismic Toss#Gravity#Earth Power#Hyper Voice#Extreme Speed#Refresh#Future Sight#Recover#Hyper Beam#Perish Song#Judgment#Aerial Ace#Aura Sphere#Blizzard#Body Press#Brave Bird#Brick Break#Bulldoze#Bullet Seed#Cut#Dark Pulse#Defog#Draco Barrage#Draco Meteor#Dragon Claw#Dragon Pulse#Drain Kiss#Dual Wingbeat#Earthquake#Energy Ball#Expanding Force#Facade#Fire Blast#Flamethrower#Flash#Flash Cannon#Flip Turn#Fly#Focus Blast#Frost Breath#Giga Drain#Grass Knot#Grassy Glide#Heat Wave#Hidden Power#Ice Beam#Icy Wind#Iron Head#Iron Tail#Light Screen#Liquidation#Misty Explosion#Overheat#Poison Jab#Protect#Psychic#Psyshock#Reflect#Rest#Return#Roar#Rock Slide#Rock Smash#Rock Tomb#Shadow Ball#Shadow Claw#Sleep Talk#Sludge Bomb#Snarl#Soupercell Slam#Steel Beam#Stone Edge#Strength#Surf#Thunder#Thunder Wave#Thunderbolt#Toxic#Trick Room#Triple Axel#Waterfall#Will-O-Wisp#X-Scissor#Zen Headbutt#Calm Mind#Charge Beam#Dark Hole#Hone Claws#Iron Defense#Meteor Beam#Rain Dance#Sandstorm#Snowscape#Solar Beam#Stealth Rock#Substitute#Sunny Day#Swords Dance#Tailwind#Trailblaze#Work Up##
493,Arceus-Psychic,sprite,Psychic,none,Multitype ,none,none,120,120,120,120,120,120,#Cosmic Power#Natural Gift#Punishment#Seismic Toss#Gravity#Earth Power#Hyper Voice#Extreme Speed#Refresh#Future Sight#Recover#Hyper Beam#Perish Song#Judgment#Aerial Ace#Aura Sphere#Blizzard#Body Press#Brave Bird#Brick Break#Bulldoze#Bullet Seed#Cut#Dark Pulse#Defog#Draco Barrage#Draco Meteor#Dragon Claw#Dragon Pulse#Drain Kiss#Dual Wingbeat#Earthquake#Energy Ball#Expanding Force#Facade#Fire Blast#Flamethrower#Flash#Flash Cannon#Flip Turn#Fly#Focus Blast#Frost Breath#Giga Drain#Grass Knot#Grassy Glide#Heat Wave#Hidden Power#Ice Beam#Icy Wind#Iron Head#Iron Tail#Light Screen#Liquidation#Misty Explosion#Overheat#Poison Jab#Protect#Psychic#Psyshock#Reflect#Rest#Return#Roar#Rock Slide#Rock Smash#Rock Tomb#Shadow Ball#Shadow Claw#Sleep Talk#Sludge Bomb#Snarl#Soupercell Slam#Steel Beam#Stone Edge#Strength#Surf#Thunder#Thunder Wave#Thunderbolt#Toxic#Trick Room#Triple Axel#Waterfall#Will-O-Wisp#X-Scissor#Zen Headbutt#Calm Mind#Charge Beam#Dark Hole#Hone Claws#Iron Defense#Meteor Beam#Rain Dance#Sandstorm#Snowscape#Solar Beam#Stealth Rock#Substitute#Sunny Day#Swords Dance#Tailwind#Trailblaze#Work Up##
493,Arceus-Ice,sprite,Ice,none,Multitype ,none,none,120,120,120,120,120,120,#Cosmic Power#Natural Gift#Punishment#Seismic Toss#Gravity#Earth Power#Hyper Voice#Extreme Speed#Refresh#Future Sight#Recover#Hyper Beam#Perish Song#Judgment#Aerial Ace#Aura Sphere#Blizzard#Body Press#Brave Bird#Brick Break#Bulldoze#Bullet Seed#Cut#Dark Pulse#Defog#Draco Barrage#Draco Meteor#Dragon Claw#Dragon Pulse#Drain Kiss#Dual Wingbeat#Earthquake#Energy Ball#Expanding Force#Facade#Fire Blast#Flamethrower#Flash#Flash Cannon#Flip Turn#Fly#Focus Blast#Frost Breath#Giga Drain#Grass Knot#Grassy Glide#Heat Wave#Hidden Power#Ice Beam#Icy Wind#Iron Head#Iron Tail#Light Screen#Liquidation#Misty Explosion#Overheat#Poison Jab#Protect#Psychic#Psyshock#Reflect#Rest#Return#Roar#Rock Slide#Rock Smash#Rock Tomb#Shadow Ball#Shadow Claw#Sleep Talk#Sludge Bomb#Snarl#Soupercell Slam#Steel Beam#Stone Edge#Strength#Surf#Thunder#Thunder Wave#Thunderbolt#Toxic#Trick Room#Triple Axel#Waterfall#Will-O-Wisp#X-Scissor#Zen Headbutt#Calm Mind#Charge Beam#Dark Hole#Hone Claws#Iron Defense#Meteor Beam#Rain Dance#Sandstorm#Snowscape#Solar Beam#Stealth Rock#Substitute#Sunny Day#Swords Dance#Tailwind#Trailblaze#Work Up##
493,Arceus-Dragon,sprite,Dragon,none,Multitype ,none,none,120,120,120,120,120,120,#Cosmic Power#Natural Gift#Punishment#Seismic Toss#Gravity#Earth Power#Hyper Voice#Extreme Speed#Refresh#Future Sight#Recover#Hyper Beam#Perish Song#Judgment#Aerial Ace#Aura Sphere#Blizzard#Body Press#Brave Bird#Brick Break#Bulldoze#Bullet Seed#Cut#Dark Pulse#Defog#Draco Barrage#Draco Meteor#Dragon Claw#Dragon Pulse#Drain Kiss#Dual Wingbeat#Earthquake#Energy Ball#Expanding Force#Facade#Fire Blast#Flamethrower#Flash#Flash Cannon#Flip Turn#Fly#Focus Blast#Frost Breath#Giga Drain#Grass Knot#Grassy Glide#Heat Wave#Hidden Power#Ice Beam#Icy Wind#Iron Head#Iron Tail#Light Screen#Liquidation#Misty Explosion#Overheat#Poison Jab#Protect#Psychic#Psyshock#Reflect#Rest#Return#Roar#Rock Slide#Rock Smash#Rock Tomb#Shadow Ball#Shadow Claw#Sleep Talk#Sludge Bomb#Snarl#Soupercell Slam#Steel Beam#Stone Edge#Strength#Surf#Thunder#Thunder Wave#Thunderbolt#Toxic#Trick Room#Triple Axel#Waterfall#Will-O-Wisp#X-Scissor#Zen Headbutt#Calm Mind#Charge Beam#Dark Hole#Hone Claws#Iron Defense#Meteor Beam#Rain Dance#Sandstorm#Snowscape#Solar Beam#Stealth Rock#Substitute#Sunny Day#Swords Dance#Tailwind#Trailblaze#Work Up##
493,Arceus-Dark,sprite,Dark,none,Multitype ,none,none,120,120,120,120,120,120,#Cosmic Power#Natural Gift#Punishment#Seismic Toss#Gravity#Earth Power#Hyper Voice#Extreme Speed#Refresh#Future Sight#Recover#Hyper Beam#Perish Song#Judgment#Aerial Ace#Aura Sphere#Blizzard#Body Press#Brave Bird#Brick Break#Bulldoze#Bullet Seed#Cut#Dark Pulse#Defog#Draco Barrage#Draco Meteor#Dragon Claw#Dragon Pulse#Drain Kiss#Dual Wingbeat#Earthquake#Energy Ball#Expanding Force#Facade#Fire Blast#Flamethrower#Flash#Flash Cannon#Flip Turn#Fly#Focus Blast#Frost Breath#Giga Drain#Grass Knot#Grassy Glide#Heat Wave#Hidden Power#Ice Beam#Icy Wind#Iron Head#Iron Tail#Light Screen#Liquidation#Misty Explosion#Overheat#Poison Jab#Protect#Psychic#Psyshock#Reflect#Rest#Return#Roar#Rock Slide#Rock Smash#Rock Tomb#Shadow Ball#Shadow Claw#Sleep Talk#Sludge Bomb#Snarl#Soupercell Slam#Steel Beam#Stone Edge#Strength#Surf#Thunder#Thunder Wave#Thunderbolt#Toxic#Trick Room#Triple Axel#Waterfall#Will-O-Wisp#X-Scissor#Zen Headbutt#Calm Mind#Charge Beam#Dark Hole#Hone Claws#Iron Defense#Meteor Beam#Rain Dance#Sandstorm#Snowscape#Solar Beam#Stealth Rock#Substitute#Sunny Day#Swords Dance#Tailwind#Trailblaze#Work Up##
493,Arceus-Fairy,sprite,Fairy,none,Multitype ,none,none,120,120,120,120,120,120,#Cosmic Power#Natural Gift#Punishment#Seismic Toss#Gravity#Earth Power#Hyper Voice#Extreme Speed#Refresh#Future Sight#Recover#Hyper Beam#Perish Song#Judgment#Aerial Ace#Aura Sphere#Blizzard#Body Press#Brave Bird#Brick Break#Bulldoze#Bullet Seed#Cut#Dark Pulse#Defog#Draco Barrage#Draco Meteor#Dragon Claw#Dragon Pulse#Drain Kiss#Dual Wingbeat#Earthquake#Energy Ball#Expanding Force#Facade#Fire Blast#Flamethrower#Flash#Flash Cannon#Flip Turn#Fly#Focus Blast#Frost Breath#Giga Drain#Grass Knot#Grassy Glide#Heat Wave#Hidden Power#Ice Beam#Icy Wind#Iron Head#Iron Tail#Light Screen#Liquidation#Misty Explosion#Overheat#Poison Jab#Protect#Psychic#Psyshock#Reflect#Rest#Return#Roar#Rock Slide#Rock Smash#Rock Tomb#Shadow Ball#Shadow Claw#Sleep Talk#Sludge Bomb#Snarl#Soupercell Slam#Steel Beam#Stone Edge#Strength#Surf#Thunder#Thunder Wave#Thunderbolt#Toxic#Trick Room#Triple Axel#Waterfall#Will-O-Wisp#X-Scissor#Zen Headbutt#Calm Mind#Charge Beam#Dark Hole#Hone Claws#Iron Defense#Meteor Beam#Rain Dance#Sandstorm#Snowscape#Solar Beam#Stealth Rock#Substitute#Sunny Day#Swords Dance#Tailwind#Trailblaze#Work Up##
494,Victini,sprite,Psychic,Fire,Victory star ,none,none,100,100,100,100,100,100,#Blue Flare#Bolt Strike#Confusion#Fusion Bolt#Fusion Flare#Glaciate#Incinerate#Quick Attack#Searing Shot#Endure#Headbutt#Flame Charge#Reversal#Flame Burst#Zen Headbutt#Inferno#Flare Blitz#V-create#Final Gambit#Stored Power#Overheat#Aura Sphere#Brick Break#Dazzling Gleam#Energy Ball#Expanding Force#Facade#Fire Blast#Fire Punch#Flamethrower#Flash#Focus Blast#Grass Knot#Heat Wave#Hidden Power#Light Screen#Protect#Psychic#Psyshock#Rest#Return#Rock Smash#Scorching Sands#Shadow Ball#Sleep Talk#Taunt#Thunder#Thunder Punch#Thunder Wave#Thunderbolt#Toxic#Trick Room#U-turn#Wild Charge#Will-O-Wisp#Blaze Kick#Celebrate#Charge Beam#Mystical Fire#Power-Up Punch#Solar Beam#Substitute#Sunny Day#Uproar#Work Up##
495,Snivy,sprite,Grass,none,Overgrow ,none,Contrary ,45,45,55,45,55,63,#Tackle#Leer#Mega Drain#Flash#Aerial Ace#Growth#Leaf Tornado#Leech Seed#Knock Off#Slam#Leaf Blade#Coil#Giga Drain#Wring Out#Gastro Acid#Leaf Storm#Cut#Defog#Energy Ball#Facade#Grass Knot#Grassy Glide#Hidden Power#Iron Tail#Light Screen#Protect#Reflect#Rest#Return#Seed Bomb#Sleep Talk#Taunt#Toxic#Calm Mind#Solar Beam#Substitute#Sunny Day#Swords Dance#Work Up#Captivate#Glare#Grassy Terrain#Magical Leaf#Mean Look#Mirror Coat#Natural Gift#Pursuit#Sweet Scent#Twister#
496,Servine,sprite,Grass,none,Overgrow ,none,Contrary ,60,60,75,60,75,83,#Glare#Tackle#Vine Whip#Wrap#Leer#Mega Drain#Flash#Aerial Ace#Growth#Leaf Tornado#Leech Seed#Knock Off#Slam#Leaf Blade#Coil#Giga Drain#Wring Out#Gastro Acid#Leaf Storm#Cut#Defog#Energy Ball#Facade#Grass Knot#Grassy Glide#Hidden Power#Iron Tail#Light Screen#Protect#Reflect#Rest#Return#Seed Bomb#Sleep Talk#Taunt#Toxic#Calm Mind#Solar Beam#Substitute#Sunny Day#Swords Dance#Work Up#Captivate#Grassy Terrain#Magical Leaf#Mean Look#Mirror Coat#Natural Gift#Pursuit#Sweet Scent#Twister#
497,Serperior,sprite,Grass,none,Overgrow ,none,Contrary ,75,75,95,75,95,113,#Giga Drain#Glare#Knock Off#Tackle#Vine Whip#Wrap#Leer#Flash#Aerial Ace#Growth#Leaf Tornado#Leech Seed#Slam#Leaf Blade#Coil#Wring Out#Gastro Acid#Leaf Storm#Cut#Defog#Dragon Pulse#Dragon Tail#Energy Ball#Facade#Grass Knot#Grassy Glide#Hidden Power#Iron Tail#Light Screen#Protect#Reflect#Rest#Return#Rock Smash#Scale Shot#Seed Bomb#Sleep Talk#Strength#Taunt#Toxic#Calm Mind#Frenzy Plant#Solar Beam#Substitute#Sunny Day#Swords Dance#Work Up#Captivate#Grassy Terrain#Magical Leaf#Mean Look#Mirror Coat#Natural Gift#Pursuit#Sweet Scent#Twister#
498,Tepig,sprite,Fire,none,Blaze ,none,Thick fat ,65,63,45,45,45,45,#Tackle#Tail Whip#Ember#Flame Charge#Defense Curl#Flame Wheel#Sucker Punch#Rollout#Take Down#Heat Crash#Assurance#Flamethrower#Head Smash#Roar#Flare Blitz#Facade#Fire Blast#Grass Knot#Gyro Ball#Heat Wave#Hidden Power#Iron Tail#Overheat#Protect#Rest#Return#Rock Smash#Rock Tomb#Scorching Sands#Sleep Talk#Stomping Tantrum#Strength#Superpower#Taunt#Temper Flare#Toxic#Wild Charge#Will-O-Wisp#Zen Headbutt#Body Slam#Solar Beam#Substitute#Sunny Day#Work Up#Burn Up#Covet#Curse#Endeavor#Heavy Slam#Magnitude#Thrash#Yawn#
